LSOA Code,ARSON AND CRIMINAL DAMAGE,BURGLARY,DRUG OFFENCES,MISCELLANEOUS CRIMES AGAINST SOCIETY,POSSESSION OF WEAPONS,PUBLIC ORDER OFFENCES,ROBBERY,THEFT,VEHICLE OFFENCES,VIOLENCE AGAINST THE PERSON,Total_crime
E01004102,0.09649122807017543,0.1241565452091768,0.03508771929824561,0.012145748987854251,0.006747638326585695,0.058029689608636977,0.030364372469635626,0.2543859649122807,0.16059379217273953,0.22199730094466938,1482
E01004103,0.10385064177362893,0.12835472578763127,0.044340723453908985,0.010501750291715286,0.007001166861143524,0.049008168028004666,0.025670945157526253,0.12602100350058343,0.22520420070011668,0.28004667444574094,857
E01004104,0.0970464135021097,0.16736990154711673,0.02531645569620253,0.014064697609001406,0.0014064697609001407,0.05485232067510549,0.03938115330520394,0.17862165963431786,0.22784810126582278,0.1940928270042194,711
E01004105,0.08807134894091416,0.16722408026755853,0.03901895206243032,0.016722408026755852,0.0011148272017837235,0.05351170568561873,0.008918617614269788,0.22965440356744704,0.1806020066889632,0.21516164994425863,897
E01004106,0.09355509355509356,0.25571725571725573,0.031185031185031187,0.012474012474012475,0.002079002079002079,0.02702702702702703,0.018711018711018712,0.10395010395010396,0.2494802494802495,0.20582120582120583,481
E01004107,0.11399548532731377,0.12415349887133183,0.01805869074492099,0.01580135440180587,0.001128668171557562,0.04966139954853273,0.013544018058690745,0.136568848758465,0.15124153498871332,0.3758465011286682,886
E01004108,0.10723192019950124,0.15544472152950956,0.06982543640897755,0.017456359102244388,0.014131338320864505,0.03906899418121363,0.012468827930174564,0.12385702410640066,0.18121363258520365,0.2793017456359102,1203
E01004109,0.15906432748538013,0.10760233918128655,0.03976608187134503,0.011695906432748537,0.007017543859649123,0.05847953216374269,0.005847953216374269,0.12280701754385964,0.19415204678362574,0.2935672514619883,855
E01004110,0.10654685494223363,0.10462130937098844,0.03594351732991014,0.007702182284980745,0.0019255455712451862,0.06611039794608473,0.010269576379974325,0.25673940949935814,0.1245186136071887,0.28562259306803595,1558
E01004111,0.09184549356223176,0.1296137339055794,0.07381974248927038,0.007725321888412017,0.0034334763948497852,0.048068669527897,0.018025751072961373,0.30815450643776826,0.14420600858369098,0.17510729613733905,1165
E01004112,0.09022556390977443,0.19548872180451127,0.042105263157894736,0.007518796992481203,0.0,0.05714285714285714,0.007518796992481203,0.17593984962406015,0.23909774436090225,0.1849624060150376,665
E01004114,0.07042253521126761,0.37715179968701096,0.026604068857589983,0.00782472613458529,0.003129890453834116,0.01564945226917058,0.006259780907668232,0.11580594679186229,0.20500782472613457,0.17214397496087636,639
E01004115,0.10244988864142539,0.16815144766146994,0.0334075723830735,0.0077951002227171495,0.017817371937639197,0.043429844097995544,0.005567928730512249,0.08240534521158129,0.21937639198218262,0.3195991091314031,898
E01004116,0.11752577319587629,0.21649484536082475,0.05360824742268041,0.012371134020618556,0.0,0.024742268041237112,0.004123711340206186,0.07010309278350516,0.27835051546391754,0.22268041237113403,485
E01004117,0.09558823529411764,0.27205882352941174,0.056372549019607844,0.007352941176470588,0.0,0.029411764705882353,0.0,0.06372549019607843,0.23774509803921567,0.23774509803921567,408
E01004118,0.12340425531914893,0.10516717325227963,0.04376899696048632,0.00911854103343465,0.007902735562310031,0.07416413373860183,0.026139817629179333,0.21580547112462006,0.10577507598784194,0.2887537993920973,1645
E01004119,0.0675990675990676,0.0641025641025641,0.03496503496503497,0.008741258741258742,0.004079254079254079,0.03496503496503497,0.022144522144522144,0.47202797202797203,0.12762237762237763,0.16375291375291376,1716
E01004120,0.09601873536299765,0.21779859484777517,0.01639344262295082,0.02107728337236534,0.00702576112412178,0.02107728337236534,0.00936768149882904,0.117096018735363,0.29508196721311475,0.1990632318501171,427
E01004121,0.0995385629531971,0.1041529334212261,0.01845748187211602,0.012524719841793012,0.0026367831245880024,0.04812129202373105,0.024390243902439025,0.3632168754119974,0.11008569545154911,0.2168754119973632,1517
E01004122,0.11397849462365592,0.1827956989247312,0.021505376344086023,0.010752688172043012,0.0,0.023655913978494623,0.008602150537634409,0.12043010752688173,0.221505376344086,0.2967741935483871,465
E01004123,0.1211258697027198,0.07590132827324478,0.044275774826059454,0.013915243516761544,0.009487666034155597,0.0872865275142315,0.038266919671094246,0.18722327640733713,0.09456040480708412,0.3279569892473118,3162
E01004124,0.1510464058234759,0.08280254777070063,0.030937215650591446,0.01637852593266606,0.004549590536851683,0.06005459508644222,0.011828935395814377,0.08371246587807098,0.18380345768880801,0.37488626023657873,1099
E01004125,0.16521739130434782,0.08,0.04782608695652174,0.014782608695652174,0.006956521739130435,0.04782608695652174,0.01652173913043478,0.11565217391304349,0.1356521739130435,0.3695652173913043,1150
E01004126,0.15328467153284672,0.07846715328467153,0.04562043795620438,0.01551094890510949,0.0018248175182481751,0.035583941605839414,0.01551094890510949,0.10036496350364964,0.1332116788321168,0.4206204379562044,1096
E01004127,0.17418213969938107,0.07073386383731212,0.04862953138815208,0.015915119363395226,0.010610079575596816,0.034482758620689655,0.016799292661361626,0.13969938107869143,0.13351016799292661,0.35543766578249336,1131
E01004128,0.11982026959560658,0.0454318522216675,0.027958062905641536,0.012980529206190713,0.011982026959560658,0.08387418871692462,0.02745881178232651,0.17773339990014977,0.10484273589615577,0.3879181228157763,2003
E01004129,0.1285634432643935,0.10844046953605366,0.06763555058692007,0.011179429849077696,0.008384572386808273,0.07322526551145891,0.029066517607602014,0.13079932923420906,0.11403018446059252,0.3286752375628843,1789
E01004130,0.07316053511705686,0.08904682274247491,0.058946488294314384,0.013795986622073578,0.00794314381270903,0.06020066889632107,0.019230769230769232,0.33737458193979936,0.15760869565217392,0.18269230769230768,2392
E01004131,0.12484848484848485,0.18787878787878787,0.03272727272727273,0.008484848484848486,0.006060606060606061,0.04,0.01575757575757576,0.1006060606060606,0.23757575757575758,0.24606060606060606,825
E01004132,0.12678936605316973,0.1492842535787321,0.028629856850715747,0.012269938650306749,0.002044989775051125,0.032719836400818,0.006134969325153374,0.06134969325153374,0.33537832310838445,0.24539877300613497,489
E01004133,0.10276679841897234,0.191699604743083,0.02766798418972332,0.015810276679841896,0.007905138339920948,0.04940711462450593,0.007905138339920948,0.07707509881422925,0.2766798418972332,0.24308300395256918,506
E01004134,0.11538461538461539,0.14835164835164835,0.029304029304029304,0.013736263736263736,0.004578754578754579,0.06043956043956044,0.031135531135531136,0.21794871794871795,0.16025641025641027,0.21886446886446886,1092
E01004135,0.12734082397003746,0.149812734082397,0.033707865168539325,0.019975031210986267,0.0024968789013732834,0.03495630461922597,0.0299625468164794,0.10486891385767791,0.2671660424469413,0.22971285892634208,801
E01004136,0.10050251256281408,0.18425460636515914,0.03015075376884422,0.01340033500837521,0.010050251256281407,0.023450586264656615,0.010050251256281407,0.09882747068676717,0.3082077051926298,0.22110552763819097,597
E01004137,0.08135215453194651,0.05646359583952452,0.041976225854383355,0.01263001485884101,0.005200594353640416,0.061664190193164936,0.0237741456166419,0.40304606240713226,0.08283803863298662,0.2310549777117385,2692
E01004138,0.12656119900083265,0.08409658617818484,0.03996669442131557,0.011656952539550375,0.012489592006661115,0.058284762697751874,0.014154870940882597,0.13238967527060783,0.19400499583680267,0.3263946711074105,1201
E01004139,0.12138728323699421,0.11213872832369942,0.03815028901734104,0.008092485549132947,0.012716763005780347,0.058959537572254334,0.016184971098265895,0.130635838150289,0.16416184971098266,0.3375722543352601,865
E01004140,0.1100309323906319,0.06760936809544851,0.06981882456915599,0.012814847547503314,0.011931064958020326,0.057445868316394165,0.031816173221387536,0.22580645161290322,0.07688908528501988,0.33583738400353513,2263
E01004141,0.12173202614379085,0.08088235294117647,0.07107843137254902,0.01715686274509804,0.005718954248366013,0.04820261437908497,0.018790849673202614,0.11519607843137254,0.13970588235294118,0.3815359477124183,1224
E01004143,0.13630041724617525,0.061196105702364396,0.059805285118219746,0.025034770514603615,0.013908205841446454,0.061196105702364396,0.025034770514603615,0.10152990264255911,0.14464534075104313,0.3713490959666203,719
E01004144,0.08373904576436222,0.12268743914313535,0.05647517039922103,0.013631937682570594,0.006815968841285297,0.08081791626095423,0.03700097370983447,0.15774099318403115,0.20642648490749757,0.23466407010710807,1027
E01004145,0.12197092084006463,0.12681744749596122,0.05977382875605816,0.007269789983844911,0.0024232633279483036,0.05411954765751212,0.025848142164781908,0.11712439418416801,0.19305331179321486,0.29159935379644586,1238
E01004146,0.10646636185499674,0.09601567602873938,0.04898758981058132,0.011757021554539516,0.008491182233834096,0.06009144350097975,0.037230568256041804,0.21489222730241672,0.1286740692357936,0.2873938602220771,1531
E01004147,0.08235294117647059,0.14470588235294118,0.03764705882352941,0.009411764705882352,0.018823529411764704,0.047058823529411764,0.023529411764705882,0.13411764705882354,0.26941176470588235,0.23294117647058823,850
E01004148,0.15122723673792557,0.10451306413301663,0.04908946951702296,0.013460015835312747,0.0055423594615993665,0.03483768804433888,0.03167062549485352,0.12114014251781473,0.14251781472684086,0.34600158353127475,1263
E01004149,0.10412147505422993,0.12147505422993492,0.039045553145336226,0.009761388286334056,0.0021691973969631237,0.07809110629067245,0.014099783080260303,0.08676789587852494,0.22017353579175705,0.324295010845987,922
E01004150,0.14408233276157806,0.11492281303602059,0.04974271012006861,0.011149228130360206,0.005145797598627788,0.045454545454545456,0.02058319039451115,0.1183533447684391,0.14150943396226415,0.3490566037735849,1166
E01004151,0.10660486674391657,0.14600231749710313,0.03360370799536501,0.011587485515643106,0.006952491309385863,0.03360370799536501,0.01738122827346466,0.10196987253765932,0.17265353418308227,0.36964078794901506,863
E01004152,0.10075093867334167,0.09637046307884856,0.05006257822277847,0.011264080100125156,0.008135168961201502,0.05944931163954944,0.025031289111389236,0.27409261576971217,0.09762202753441802,0.2772215269086358,1598
E01004153,0.10885167464114832,0.1674641148325359,0.05263157894736842,0.01076555023923445,0.004784688995215311,0.05980861244019139,0.01076555023923445,0.1076555023923445,0.19976076555023922,0.27751196172248804,836
E01004154,0.08695652173913043,0.23478260869565218,0.011594202898550725,0.014492753623188406,0.008695652173913044,0.02608695652173913,0.011594202898550725,0.0782608695652174,0.35942028985507246,0.1681159420289855,345
E01004155,0.08816120906801007,0.16120906801007556,0.0491183879093199,0.010075566750629723,0.020151133501259445,0.05289672544080604,0.008816120906801008,0.11712846347607053,0.172544080604534,0.3198992443324937,794
E01004156,0.09070121951219512,0.09603658536585366,0.07545731707317073,0.012195121951219513,0.009908536585365854,0.06402439024390244,0.02972560975609756,0.2263719512195122,0.11509146341463415,0.2804878048780488,1312
E01004157,0.07788944723618091,0.1934673366834171,0.06030150753768844,0.010050251256281407,0.01507537688442211,0.022613065326633167,0.01256281407035176,0.11055276381909548,0.30402010050251255,0.1934673366834171,398
E01004158,0.11867088607594936,0.1629746835443038,0.02689873417721519,0.011075949367088608,0.011075949367088608,0.03955696202531646,0.011075949367088608,0.09018987341772151,0.23417721518987342,0.29430379746835444,632
E01004159,0.10422163588390501,0.11609498680738786,0.0633245382585752,0.011873350923482849,0.010554089709762533,0.052770448548812667,0.0316622691292876,0.10026385224274406,0.19393139841688653,0.3153034300791557,758
E01004160,0.1264705882352941,0.1338235294117647,0.029411764705882353,0.026470588235294117,0.004411764705882353,0.03529411764705882,0.016176470588235296,0.1,0.22941176470588234,0.2985294117647059,680
E01004161,0.09579100145137881,0.11611030478955008,0.03483309143686502,0.011611030478955007,0.002902757619738752,0.05224963715529753,0.010159651669085631,0.2104499274310595,0.2220609579100145,0.24383164005805516,689
E01004162,0.08762322015334063,0.09748083242059145,0.03066812705366922,0.012048192771084338,0.008762322015334063,0.05147864184008762,0.013143483023001095,0.30558598028477546,0.15224534501642936,0.24096385542168675,913
E01004163,0.09738503155996393,0.09828674481514878,0.032461677186654644,0.015329125338142471,0.007213706041478809,0.03967538322813345,0.017132551848512173,0.2696122633002705,0.17583408476104598,0.24706943192064923,1109
E01004164,0.0779783393501805,0.10469314079422383,0.03754512635379061,0.01588447653429603,0.010830324909747292,0.03176895306859206,0.012996389891696752,0.38122743682310467,0.12490974729241877,0.20216606498194944,1385
E01004165,0.11411992263056092,0.08317214700193423,0.0425531914893617,0.012894906511927788,0.01096067053513862,0.06769825918762089,0.028368794326241134,0.1773049645390071,0.14248871695680207,0.32043842682140555,1551
E01004166,0.13213213213213212,0.15615615615615616,0.026026026026026026,0.01001001001001001,0.002002002002002002,0.04704704704704705,0.013013013013013013,0.12412412412412413,0.22722722722722724,0.26226226226226224,999
E01004167,0.12084921066956995,0.07076755579749591,0.031573217201959713,0.0130647795318454,0.004899292324442025,0.06314643440391943,0.02231899836690256,0.2689167120304845,0.1366358192705498,0.2678279804028307,1837
E01004168,0.1328125,0.11495535714285714,0.052455357142857144,0.020089285714285716,0.002232142857142857,0.05022321428571429,0.016741071428571428,0.08928571428571429,0.24107142857142858,0.28013392857142855,896
E01004169,0.13865546218487396,0.13655462184873948,0.02415966386554622,0.015756302521008403,0.005252100840336135,0.05672268907563025,0.012605042016806723,0.09033613445378151,0.14495798319327732,0.375,952
E01004170,0.09359605911330049,0.07980295566502463,0.03103448275862069,0.011330049261083743,0.004433497536945813,0.05123152709359606,0.02413793103448276,0.358128078817734,0.12512315270935961,0.22118226600985222,2030
E01004171,0.10187353629976581,0.16393442622950818,0.06323185011709602,0.0117096018735363,0.00819672131147541,0.03395784543325527,0.026932084309133488,0.1358313817330211,0.20843091334894615,0.2459016393442623,854
E01004172,0.1081570996978852,0.1377643504531722,0.05256797583081571,0.0072507552870090634,0.005438066465256798,0.04894259818731118,0.017522658610271902,0.12326283987915408,0.17039274924471298,0.3287009063444109,1655
E01004173,0.11275964391691394,0.1795252225519288,0.03115727002967359,0.01483679525222552,0.011869436201780416,0.040059347181008904,0.016320474777448073,0.08456973293768547,0.27002967359050445,0.23887240356083086,674
E01004174,0.11983032873807,0.13467656415694593,0.04559915164369035,0.01166489925768823,0.007423117709437964,0.07211028632025451,0.032873806998939555,0.08483563096500531,0.2046659597030753,0.2863202545068929,943
E01004175,0.14409937888198757,0.11180124223602485,0.05093167701863354,0.012422360248447204,0.007453416149068323,0.055900621118012424,0.014906832298136646,0.08944099378881988,0.2248447204968944,0.28819875776397513,805
E01004176,0.1204933586337761,0.10056925996204934,0.04174573055028463,0.017077798861480076,0.010436432637571158,0.061669829222011384,0.024667931688804556,0.1650853889943074,0.18975332068311196,0.2685009487666034,1054
E01004177,0.10126582278481013,0.11561181434599156,0.035443037974683546,0.01350210970464135,0.004219409282700422,0.06497890295358649,0.032067510548523206,0.15443037974683543,0.13924050632911392,0.3392405063291139,1185
E01004178,0.08952618453865337,0.0688279301745636,0.03216957605985037,0.010972568578553617,0.006483790523690773,0.07281795511221945,0.03890274314214464,0.372069825436409,0.07605985037406483,0.23216957605985036,4010
E01004179,0.10053619302949061,0.14343163538873996,0.028150134048257374,0.00804289544235925,0.0,0.040214477211796246,0.00938337801608579,0.08445040214477212,0.35656836461126007,0.2292225201072386,746
E01004180,0.06056338028169014,0.2267605633802817,0.029577464788732393,0.015492957746478873,0.005633802816901409,0.02535211267605634,0.023943661971830985,0.10985915492957747,0.2704225352112676,0.2323943661971831,710
E01004181,0.08934707903780069,0.16953035509736541,0.026345933562428408,0.009163802978235968,0.0057273768613974796,0.052691867124856816,0.012600229095074456,0.11225658648339061,0.21305841924398625,0.30927835051546393,873
E01004182,0.14369747899159663,0.126890756302521,0.037815126050420166,0.010084033613445379,0.008403361344537815,0.06050420168067227,0.02857142857142857,0.11092436974789915,0.15630252100840336,0.3168067226890756,1190
E01004183,0.148479427549195,0.07811568276684555,0.0626118067978533,0.013714967203339297,0.008348240906380441,0.06201550387596899,0.02981514609421586,0.15324985092426952,0.12343470483005367,0.32021466905187834,1677
E01004184,0.1272430668841762,0.07422512234910278,0.05546492659053834,0.022838499184339316,0.00897226753670473,0.06035889070146819,0.02528548123980424,0.10440456769983687,0.17536704730831973,0.3458401305057096,1226
E01004185,0.15372340425531916,0.11010638297872341,0.06170212765957447,0.018617021276595744,0.010638297872340425,0.056914893617021275,0.019148936170212766,0.0898936170212766,0.11595744680851064,0.36329787234042554,1880
E01004186,0.11347517730496454,0.11347517730496454,0.04343971631205674,0.022163120567375887,0.0017730496453900709,0.06205673758865248,0.02925531914893617,0.11436170212765957,0.20390070921985815,0.29609929078014185,1128
E01004187,0.174496644295302,0.10450623202301054,0.0364333652924257,0.010546500479386385,0.00862895493767977,0.045062320230105465,0.00862895493767977,0.08916586768935762,0.19175455417066156,0.3307766059443912,1043
E01004189,0.15657392253136934,0.07855973813420622,0.0430987452264048,0.01691216584833606,0.006546644844517185,0.06928532460447354,0.02127659574468085,0.15057283142389524,0.14729950900163666,0.3098745226404801,1833
E01004190,0.13537117903930132,0.18340611353711792,0.028384279475982533,0.010917030567685589,0.0,0.034934497816593885,0.015283842794759825,0.11135371179039301,0.26419213973799127,0.21615720524017468,458
E01004191,0.1392988929889299,0.10424354243542436,0.026752767527675275,0.012915129151291513,0.012915129151291513,0.07380073800738007,0.03505535055350553,0.12453874538745388,0.1503690036900369,0.32011070110701106,1084
E01004192,0.13946280991735538,0.11363636363636363,0.042355371900826444,0.01962809917355372,0.0010330578512396695,0.04855371900826446,0.023760330578512397,0.1012396694214876,0.1487603305785124,0.3615702479338843,968
E01004193,0.13088109495295125,0.1343028229255774,0.0290846877673225,0.020530367835757058,0.001710863986313088,0.0658682634730539,0.015397775876817793,0.09580838323353294,0.1283147989734816,0.3781009409751925,1169
E01004194,0.13612004287245444,0.15112540192926044,0.02465166130760986,0.007502679528403001,0.0053590568060021436,0.055734190782422297,0.01607717041800643,0.09539121114683816,0.1832797427652733,0.3247588424437299,933
E01004195,0.1319569120287253,0.10412926391382406,0.03321364452423698,0.01436265709156194,0.003590664272890485,0.06463195691202872,0.02154398563734291,0.23429084380610413,0.11220825852782765,0.2800718132854578,1114
E01004196,0.14065180102915953,0.17152658662092624,0.03430531732418525,0.00686106346483705,0.0017152658662092624,0.03945111492281304,0.010291595197255575,0.1320754716981132,0.19897084048027444,0.2641509433962264,583
E01004198,0.06129807692307692,0.11538461538461539,0.08854166666666667,0.01201923076923077,0.006009615384615385,0.060897435897435896,0.041666666666666664,0.28525641025641024,0.08814102564102565,0.24078525641025642,2496
E01004199,0.08026554013277007,0.1044055522027761,0.08750754375377187,0.015087507543753771,0.009052504526252263,0.057332528666264336,0.05552202776101388,0.14182257091128544,0.12190706095353047,0.32709716354858176,1657
E01004200,0.1012970969734404,0.12970969734403953,0.08214947498455837,0.010500308832612723,0.008647313156269302,0.03891290920321186,0.07844348363187152,0.23285978999382334,0.1192093885114268,0.19827053736874614,1619
E01004201,0.08347529812606473,0.12265758091993186,0.055082339579784215,0.0073821692220329355,0.006246450880181715,0.055650198750709826,0.07495741056218058,0.20783645655877342,0.16524701873935263,0.22146507666098808,1761
E01004202,0.053500660501981503,0.12978863936591808,0.05845442536327609,0.00726552179656539,0.005614266842800529,0.04194187582562748,0.046235138705416116,0.35072655217965654,0.13408190224570674,0.17239101717305153,3028
E01004203,0.06246160147450338,0.05795617448289986,0.06287118574646734,0.014130657382756501,0.00839647757526111,0.05979930370673766,0.04669260700389105,0.4218718001228753,0.06000409584271964,0.2058160966618882,4883
E01004204,0.07846410684474124,0.10517529215358931,0.10127991096271564,0.011686143572621035,0.008347245409015025,0.053978853644963826,0.06622148024485253,0.19254312743461324,0.13800779076238176,0.2442960489705064,1797
E01004205,0.06302674972517405,0.06888970318798095,0.16049835104433857,0.01758886038842067,0.010260168559912056,0.06009527299377061,0.03737632832539392,0.24001465738365702,0.07328691828508611,0.268962990106266,2729
E01004206,0.08633504859919955,0.09548313321898227,0.15894797026872498,0.014865637507146942,0.009148084619782733,0.06518010291595197,0.03544882790165809,0.13093196112064037,0.1069182389937107,0.2967409948542024,1749
E01004207,0.08202357563850687,0.09233791748526522,0.09135559921414538,0.012770137524557957,0.009332023575638507,0.05697445972495088,0.06679764243614932,0.2504911591355599,0.10805500982318271,0.22986247544204322,2036
E01004208,0.04704433497536946,0.052216748768472904,0.07438423645320197,0.012807881773399015,0.008497536945812808,0.07130541871921182,0.04692118226600985,0.44113300492610835,0.04174876847290641,0.20394088669950738,8120
E01004209,0.07605985037406483,0.07605985037406483,0.14588528678304238,0.014962593516209476,0.00997506234413965,0.064214463840399,0.05922693266832918,0.16521197007481297,0.11221945137157108,0.27618453865336656,1604
E01004211,0.07088331515812432,0.05452562704471101,0.1153762268266085,0.015921483097055617,0.012213740458015267,0.07829880043620502,0.04994547437295529,0.2990185387131952,0.07829880043620502,0.22551799345692475,4585
E01004212,0.06803519061583578,0.10762463343108504,0.09296187683284457,0.01407624633431085,0.00909090909090909,0.05982404692082111,0.050733137829912026,0.3023460410557185,0.09149560117302052,0.20381231671554254,3410
E01004214,0.10488245931283906,0.08951175406871609,0.09584086799276673,0.017179023508137433,0.0081374321880651,0.06871609403254973,0.02802893309222423,0.0867992766726944,0.13562386980108498,0.36528028933092227,1106
E01004216,0.08795669824086604,0.10690121786197564,0.04330175913396482,0.012178619756427604,0.0027063599458728013,0.05953991880920163,0.014884979702300407,0.17050067658998647,0.11907983761840325,0.38294993234100133,739
E01004217,0.10466906105695228,0.08722421754746024,0.06977937403796819,0.012314007183170857,0.012314007183170857,0.07131862493586455,0.04822986146741919,0.19035402770651616,0.08209338122113904,0.32170343766033865,1949
E01004218,0.0738255033557047,0.08557046979865772,0.08305369127516779,0.012583892617449664,0.014261744966442953,0.07130872483221476,0.030201342281879196,0.1988255033557047,0.10906040268456375,0.3213087248322148,1192
E01004219,0.09890815671162492,0.08895311496467566,0.08156711624919717,0.011560693641618497,0.00899165061014772,0.05940912010276172,0.04046242774566474,0.1852922286448298,0.1750160565189467,0.24983943481053308,3114
E01004221,0.09209809264305177,0.09591280653950954,0.07302452316076294,0.01634877384196185,0.007629427792915531,0.06975476839237058,0.030517711171662125,0.20272479564032697,0.12534059945504086,0.28664850136239783,1835
E01004222,0.09304541124166402,0.10892346776754525,0.09749126706891076,0.014925373134328358,0.010797078437599238,0.06224198158145443,0.03461416322642109,0.19625277865989202,0.0939980946332169,0.28771038424896794,3149
E01004223,0.08855765015344147,0.1188075405523893,0.07540552389302937,0.01052170100832968,0.004822446295484437,0.04866286716352477,0.03682595352915388,0.1823761508110478,0.16440157825515125,0.26961858833844804,2281
E01004226,0.09354536950420954,0.10227627065793576,0.03523542251325226,0.009354536950420954,0.007171811661989398,0.08419083255378859,0.027751792952915497,0.3208606173994387,0.08917991892734643,0.23043342687870283,3207
E01004228,0.116551357104843,0.15433741351782862,0.050026609898882385,0.017030335284725917,0.0037253858435337944,0.05694518360830229,0.036189462480042574,0.16391697711548697,0.14795103778605642,0.253326237360298,1879
E01004229,0.0838150289017341,0.1069364161849711,0.07745664739884393,0.016184971098265895,0.010404624277456647,0.07052023121387284,0.048554913294797684,0.17398843930635838,0.14450867052023122,0.2676300578034682,1730
E01004230,0.07519411524315488,0.10134859011033918,0.10380057212913772,0.0073559460563955865,0.010625255414793625,0.05394360441356763,0.07642010625255415,0.22926031875766245,0.11279117286473232,0.22926031875766245,2447
E01004231,0.09022038567493113,0.05578512396694215,0.05991735537190083,0.009297520661157025,0.005853994490358127,0.07024793388429752,0.044765840220385676,0.3236914600550964,0.08471074380165289,0.25550964187327824,2904
E01004232,0.06435498089920658,0.08316191595650896,0.11489861886570672,0.011460476050543638,0.006171025565677344,0.0467234792829856,0.07757860711137232,0.30414340287981195,0.10549515133705555,0.18601234205113135,3403
E01004233,0.1006993006993007,0.12377622377622377,0.04825174825174825,0.011188811188811189,0.01048951048951049,0.03776223776223776,0.03566433566433566,0.20909090909090908,0.11538461538461539,0.3076923076923077,1430
E01004234,0.04187544738725841,0.07301360057265568,0.2739799570508232,0.0041159627773801,0.0066213314244810305,0.0366857551896922,0.05816034359341446,0.30744452397995703,0.06836077308518253,0.12974230493915534,5588
E01004235,0.07429245283018868,0.11320754716981132,0.06721698113207547,0.01061320754716981,0.00589622641509434,0.05070754716981132,0.02830188679245283,0.18278301886792453,0.10495283018867925,0.36202830188679247,848
E01004236,0.115,0.1,0.066875,0.014375,0.0075,0.05,0.04125,0.121875,0.1425,0.340625,1600
E01004237,0.09423434593924365,0.0929944203347799,0.10353378797272164,0.01425914445133292,0.008059516429014259,0.053316800991940486,0.04649721016738995,0.18164910105393675,0.07811531308121512,0.3273403595784253,1613
E01004239,0.09961046188091263,0.08458542014468559,0.07679465776293823,0.020589872008903727,0.005564830272676683,0.06176961602671119,0.051196438508625486,0.13466889259877574,0.1530328324986088,0.3121869782971619,1797
E01004240,0.08926174496644296,0.15838926174496645,0.05771812080536913,0.012751677852348993,0.016107382550335572,0.05100671140939597,0.03691275167785235,0.1087248322147651,0.1697986577181208,0.2993288590604027,1490
E01004241,0.08507765023632681,0.13031735313977041,0.07292370020256583,0.015530047265361242,0.008777852802160702,0.05131667792032411,0.04523970290344362,0.1012829169480081,0.19648885887913572,0.29304523970290347,1481
E01004243,0.10917941585535466,0.12795549374130738,0.09805285118219749,0.013908205841446454,0.011126564673157162,0.05910987482614743,0.03546592489568846,0.13143254520166897,0.1592489568845619,0.2545201668984701,1438
E01004244,0.09674529710361301,0.10301582561958794,0.05912212600776351,0.010749477455957002,0.008062108091967751,0.0641982681397432,0.055240370259779036,0.2128993729471484,0.13616004777545537,0.25380710659898476,3349
E01004245,0.09877800407331976,0.11608961303462322,0.057535641547861505,0.011710794297352342,0.006619144602851324,0.06008146639511202,0.019348268839103868,0.11405295315682282,0.1675152749490835,0.34826883910386963,1964
E01004247,0.08488714425907752,0.06575073601570167,0.044406280667320906,0.010549558390578999,0.009322865554465163,0.08071638861629048,0.04612365063788027,0.23822374877330715,0.12193326790971541,0.2980863591756624,4076
E01004248,0.08972073677956031,0.13131313131313133,0.058823529411764705,0.012477718360071301,0.010101010101010102,0.05228758169934641,0.0421865715983363,0.1111111111111111,0.1657754010695187,0.32620320855614976,1683
E01004249,0.09672262190247802,0.10551558752997602,0.07513988808952837,0.019184652278177457,0.008393285371702638,0.055955235811350916,0.04196642685851319,0.10431654676258993,0.18665067945643485,0.3061550759392486,2502
E01004251,0.07167352537722908,0.10871056241426612,0.05384087791495199,0.013031550068587106,0.009259259259259259,0.05829903978052126,0.04080932784636488,0.25857338820301784,0.13717421124828533,0.24862825788751713,2916
E01004255,0.09959555106167846,0.0788675429726997,0.0839231547017189,0.012133468149646108,0.005055611729019211,0.07027300303336703,0.04499494438827098,0.1845298281092012,0.121840242669363,0.2987866531850354,1978
E01004256,0.09778692743180649,0.057128152341739576,0.11219763252702007,0.01544004117344313,0.017498713329902212,0.06639217704580545,0.0514668039114771,0.11991765311374164,0.1564590838908904,0.305712815234174,1943
E01004257,0.1114848630466122,0.08601633829889477,0.08313310908217203,0.012974531475252283,0.008169149447381067,0.06391158097068717,0.04661220567035079,0.12157616530514176,0.11052378664103796,0.35559827006246997,2081
E01004258,0.08017241379310344,0.12241379310344827,0.07931034482758621,0.011206896551724138,0.005172413793103448,0.05603448275862069,0.06293103448275862,0.18879310344827585,0.15862068965517243,0.2353448275862069,1160
E01004259,0.09849137931034482,0.05862068965517241,0.1476293103448276,0.021767241379310343,0.01293103448275862,0.10258620689655172,0.0334051724137931,0.21142241379310345,0.05862068965517241,0.2545258620689655,4640
E01004260,0.07945344129554656,0.11032388663967611,0.06376518218623482,0.016194331983805668,0.011639676113360324,0.05465587044534413,0.058704453441295545,0.1513157894736842,0.15890688259109312,0.2950404858299595,1976
E01004263,0.11001517450682853,0.1062215477996965,0.10698027314112292,0.013657056145675266,0.013657056145675266,0.06752655538694992,0.0417298937784522,0.11684370257966616,0.1426403641881639,0.28072837632776937,1318
